IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.595771,8.54178,9.71386,8.04669,2.0866,5.89813,0.589115,4.41412,43.2721,10.4729,7.0028,5.98471,server_001.txt
0.339128,7.36602,47.3418,19.6152,9.04199,8.88284,0.057485,0.708485,54.036,14.4043,8.07527,11.9903,server_023.txt
0.452062,15.7468,25.7226,12.315,3.90289,13.0477,1.78254,1.49567,48.9077,67.2452,33.7386,10.4397,srv_63.txt
0.335329,7.41348,48.5513,19.941,9.27945,8.97357,0.05082,0.12427,56.6346,15.3796,32.1044,11.885,srv_70.txt
,,,,,,,,,,,,client_005.txt
0.465161,15.2088,25.6384,12.3885,4.0038,13.0395,1.60578,1.44838,45.9863,55.8027,25.7937,10.5232,srv_64.txt
0.453607,16.4018,23.8504,11.7854,3.67856,11.9457,1.89655,1.52891,46.8487,60.667,25.1302,10.0638,srv_68.txt
0.31285,5.12453,57.0441,28.6449,11.2692,10.141,0.144015,0.01788,67.0752,9.85617,119.185,13.5678,srv_23.txt
0.501827,2.87543,76.6375,8.39705,12.3813,10.0276,0.11396,0.38506,59.3298,17.0568,11.8159,6.91336,server_037.txt
0.312932,8.04284,53.3605,20.3998,10.2471,9.22591,0.04777,0.04083,61.7903,11.9541,65.0906,11.8031,srv_74.txt
0.316798,5.38781,57.2194,28.2666,11.2719,10.1942,0.14065,0.01652,64.8058,11.8695,117.019,14.5963,srv_15.txt
0.445972,12.8828,22.7762,11.413,4.21701,4.48228,0.569005,1.71721,29.3876,11.548,3.12183,7.72485,srv_55.txt
0.51453,33.0223,45.5273,34.0071,7.69155,7.65473,0.391855,31.3492,33.6821,1.28367,0.357065,13.9979,srv_35.txt
0.665272,0.38122,14.7161,0.352405,4.94399,4.59392,0.006935,0.257525,31.6812,4.72053,6.52301,0.16618,server_002.txt
0.52085,33.1503,45.2671,34.1607,7.68371,7.61835,0.378735,31.4213,33.3185,1.11657,0.288533,13.9592,srv_75.txt
0.521125,33.0299,45.5907,34.0232,7.71449,7.58261,0.36824,31.439,33.3493,1.09518,0.307269,13.8954,srv_33.txt
0.450997,32.7368,42.2897,33.24,7.08015,8.03525,0.739785,29.4664,33.5093,1.2174,0.749459,14.7153,server_018.txt
0.309929,6.1618,56.6031,29.0162,11.1386,10.1355,0.140535,0.11517,66.2631,11.2204,47.1989,13.86,server_030.txt
0.521173,8.65409,12.2391,13.4854,2.47523,6.23243,0.455265,4.75854,13.7734,0.363012,30.9253,11.8211,client_006.txt
0.522715,0.01313,77.1558,1.00411,10.7736,5.91096,0.00135,0.0126,52.9098,50.5747,0,0.527025,server_039.txt
0.436134,12.7859,23.6948,11.8813,4.43053,4.9156,0.51377,1.60379,27.3884,16.0621,4.77769,8.36532,srv_41.txt
0.366986,13.5578,17.2319,60.7721,2.75163,43.4579,1.63436,1.01084,51.9586,57.7187,10.8979,41.8245,srv_1.txt
0.338833,15.73,42.1922,22.8685,8.228,9.05992,0.591995,0.390825,62.6748,22.7144,70.4846,14.9127,srv_43.txt
0.315214,6.55773,52.8824,20.2916,10.1247,9.12967,0.042835,0.43746,62.5978,17.6076,15.6248,11.7384,server_027.txt
0.413233,17.9901,23.6858,22.8578,3.7471,19.354,2.22107,1.1927,52.1814,70.7897,30.6958,17.374,server_010.txt
0.429654,18.7038,25.2905,12.5279,4.0271,12.5229,2.28575,1.23319,48.327,70.4522,41.5094,10.572,server_012.txt
0.314608,7.64726,52.6387,21.1221,10.0561,9.18185,0.04147,0.31431,60.8764,13.1373,16.8934,12.2158,server_026.txt
0.314345,7.62066,53.0722,20.4731,10.1705,9.11524,0.045345,0.0806,61.2642,15.9291,43.4218,11.8935,srv_21.txt
,,,,,,,,,,,,client_004.txt
0.337548,7.52284,48.2042,19.7545,9.19062,8.96804,0.04851,0.21498,54.4831,13.7934,21.5568,11.8759,srv_13.txt
0.512714,33.102,45.3811,34.0531,7.6628,7.66821,0.408405,31.6584,33.269,1.23614,0.314451,13.9775,srv_37.txt
0.302357,21.0019,42.4987,20.6916,8.20544,8.44682,0.730835,1.65843,42.2026,18.0935,0.953498,14.1856,srv_52.txt
0.452082,15.4832,25.7414,12.3662,3.89372,12.9696,1.6786,1.63699,48.0781,66.6968,38.2889,10.4742,srv_2.txt
0.521705,32.9709,45.0051,34.107,7.62068,7.45209,0.371455,31.5734,33.6409,1.09892,0.276664,13.9609,srv_38.txt
0.304785,3.11504,61.1451,23.0454,12.1539,9.9531,0.00828,0.0087,71.6715,9.97307,201.712,9.8337,srv_24.txt
0.382555,5.39158,36.8761,15.117,7.05104,6.85431,0.03959,0.49749,52.4716,12.3471,8.53815,9.59008,server_016.txt
